"replicate","method","c1","c2","n_optima","empty_middle","BA_boot","BA_original","optimism"
498,"Youden",-0.3316151203,0.6112542955,1,FALSE,0.681702965423896,0.696886920142734,-0.0151839547188385
498,"Distance",-1.57731958765,0.858247423,1,FALSE,0.652368647717485,0.684114679463517,-0.0317460317460317
499,"Youden",-0.69029209625,0.6112542955,2,FALSE,0.71275993601575,0.697231450719823,0.0155284852959271
499,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.686575612157007,0.692235757352036,-0.005660145195029
500,"Youden",-0.3316151203,0.609106529,1,FALSE,0.766654362003199,0.696886920142734,0.0697674418604651
500,"Distance",-1.3711340206,0.858247423,1,FALSE,0.722160698904885,0.683425618309339,0.0387350805955458
501,"Youden",-0.53350515465,0.6112542955,1,FALSE,0.760378983634798,0.689479512735327,0.0708994708994709
501,"Distance",-1.4742268041,2.058848797,1,FALSE,0.722529838808909,0.674910791189861,0.0476190476190476
502,"Youden",-1.63101374575,1.219072165,1,FALSE,0.76099421680817,0.683745539559493,0.0772486772486772
502,"Distance",-1.63101374575,1.219072165,1,FALSE,0.76099421680817,0.683745539559493,0.0772486772486772
503,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.699298634182355,0.692235757352036,0.0070628768303187
503,"Distance",-1.63101374575,2.7246563575,1,FALSE,0.697822074566261,0.65901316598991,0.0388089085763504
504,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.698929494278332,0.692235757352036,0.00669373692629505
504,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.698929494278332,0.692235757352036,0.00669373692629505
505,"Youden",-0.6967353952,1.0107388315,2,FALSE,0.689479512735327,0.680989294942783,0.00849021779254333
505,"Distance",-0.6967353952,3.0382302405,2,FALSE,0.679881875230712,0.640014765596161,0.0398671096345514
506,"Youden",-1.63101374575,0.858247423,1,FALSE,0.700307616586686,0.691866617448013,0.00844099913867358
506,"Distance",-1.63101374575,0.858247423,1,FALSE,0.700307616586686,0.691866617448013,0.00844099913867358
507,"Youden",-1.63101374575,0.858247423,1,FALSE,0.731389196505476,0.691866617448013,0.0395225790574628
507,"Distance",-1.63101374575,2.5206185565,1,FALSE,0.698535745047373,0.66713424387843,0.031401501168943
508,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.731020056601452,0.692235757352036,0.0387842992494155
508,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.731020056601452,0.692235757352036,0.0387842992494155
509,"Youden",-1.4656357388,1.0622852235,1,FALSE,0.744776670358066,0.667897133013412,0.0768795373446536
509,"Distance",-1.4656357388,1.0622852235,1,FALSE,0.744776670358066,0.667897133013412,0.0768795373446536
510,"Youden",-0.32946735395,0.806701031,1,FALSE,0.72755014150363,0.688765842254214,0.0387842992494155
510,"Distance",-1.3711340206,0.806701031,1,FALSE,0.721865386981666,0.683425618309339,0.0384397686723268
511,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.739461055740125,0.692235757352036,0.047225298388089
511,"Distance",-1.63101374575,1.219072165,1,FALSE,0.738722775932078,0.683745539559493,0.0549772363725852
512,"Youden",-0.6967353952,2.5206185565,2,FALSE,0.750781346130183,0.672129937246216,0.078651408883967
512,"Distance",-1.6825601375,2.5206185565,1,FALSE,0.73837824535499,0.66713424387843,0.0712440014765596
513,"Youden",-0.6387457045,1.47895189,1,FALSE,0.719773594192199,0.68062015503876,0.0391534391534392
513,"Distance",-1.63101374575,1.47895189,1,FALSE,0.700652147163775,0.675624461670973,0.0250276854928019
514,"Youden",-1.63101374575,0.130154639,1,FALSE,0.715934539190353,0.661966285222099,0.0539682539682539
514,"Distance",-1.63101374575,0.806701031,1,FALSE,0.698215823797219,0.691866617448013,0.00634920634920633
515,"Youden",-1.72766323025,0.858247423,1,FALSE,0.715836101882613,0.677051802633198,0.0387842992494155
515,"Distance",-1.72766323025,0.858247423,1,FALSE,0.715836101882613,0.677051802633198,0.0387842992494155
516,"Youden",-0.6967353952,-0.07817869415,4,FALSE,0.682490463885813,0.659579180509413,0.0229112833763996
516,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.638636643287806,0.692235757352036,-0.0535991140642303
517,"Youden",-1.01030927835,1.47895189,1,FALSE,0.689774824658546,0.67390180878553,0.0158730158730158
517,"Distance",-1.6825601375,1.47895189,1,FALSE,0.669275255321767,0.675624461670973,-0.00634920634920633
518,"Youden",-1.4742268041,0.609106529,1,FALSE,0.677051802633198,0.691891226774948,-0.0148394241417498
518,"Distance",-1.4742268041,0.609106529,1,FALSE,0.677051802633198,0.691891226774948,-0.0148394241417498
519,"Youden",-0.54209621995,1.219072165,1,FALSE,0.767737172388335,0.68874123292728,0.0789959394610557
519,"Distance",-0.54209621995,2.058848797,1,FALSE,0.758508674787745,0.680251015134736,0.0782576596530085
520,"Youden",-0.707474226833333,-0.673109965666667,1,TRUE,0.666666666666667,0.644444444444444,0.0222222222222221
520,"Distance",-1.63101374575,1.219072165,1,FALSE,0.627316352897748,0.683745539559493,-0.0564291866617448
521,"Youden",-0.69029209625,0.759450172,2,FALSE,0.689134982158238,0.689110372831303,2.46093269349323e-05
521,"Distance",-2.3097079038,0.759450172,1,FALSE,0.662606127722407,0.64035929617325,0.0222468315491572
522,"Youden",-1.6825601375,0.6112542955,1,FALSE,0.690463885812723,0.692235757352036,-0.00177187153931346
522,"Distance",-1.98969072165,0.6112542955,1,FALSE,0.676338132152086,0.655543250892088,0.0207948812599975
523,"Youden",-1.3711340206,-0.12757731955,2,FALSE,0.700430663221361,0.646142488002953,0.0542881752184077
523,"Distance",-2.87671821305,1.219072165,1,FALSE,0.648111234157746,0.6255198720315,0.0225913621262458
524,"Youden",-0.69029209625,2.5206185565,2,FALSE,0.734883720930233,0.672129937246216,0.0627537836840163
524,"Distance",-0.69029209625,2.5206185565,2,FALSE,0.734883720930233,0.672129937246216,0.0627537836840163
525,"Youden",-1.01030927835,1.219072165,1,FALSE,0.76099421680817,0.682022886674049,0.0789713301341208
525,"Distance",-1.01030927835,1.219072165,1,FALSE,0.76099421680817,0.682022886674049,0.0789713301341208
526,"Youden",-1.0060137457,2.681701031,1,FALSE,0.689011935523563,0.657290513104467,0.0317214224190968
526,"Distance",-1.63101374575,0.5597079035,1,FALSE,0.677740863787375,0.668979943398548,0.00876092038882736
527,"Youden",-1.0060137457,0.806701031,1,FALSE,0.758927033345638,0.690143964562569,0.0687830687830687
527,"Distance",-1.63101374575,1.219072165,1,FALSE,0.714777900824412,0.683745539559493,0.0310323612649194
528,"Youden",-1.01030927835,0.6112542955,1,FALSE,0.745834871416267,0.690513104466593,0.0553217669496738
528,"Distance",-1.01030927835,0.806701031,1,FALSE,0.737713793527747,0.690143964562569,0.0475698289651778
529,"Youden",-1.63101374575,1.219072165,1,FALSE,0.698191214470284,0.683745539559493,0.0144456749107912
529,"Distance",-1.63101374575,1.219072165,1,FALSE,0.698191214470284,0.683745539559493,0.0144456749107912
530,"Youden",-1.6825601375,-0.2242268041,2,FALSE,0.655986218776916,0.64683154915713,0.00915466961978595
530,"Distance",-1.6825601375,1.0622852235,1,FALSE,0.630146425495263,0.675993601574997,-0.0458471760797342
531,"Youden",-1.4742268041,0.6112542955,1,FALSE,0.729937246216316,0.691891226774948,0.0380460194413682
531,"Distance",-1.4742268041,0.858247423,1,FALSE,0.729568106312292,0.691522086870924,0.0380460194413683
532,"Youden",-1.63101374575,0.1323024055,1,FALSE,0.723661867847914,0.661966285222099,0.0616955826258151
532,"Distance",-1.63101374575,0.5597079035,1,FALSE,0.722923588039867,0.668979943398548,0.0539436446413191
533,"Youden",-1.01030927835,2.681701031,1,FALSE,0.783167220376523,0.657290513104467,0.125876707272056
533,"Distance",-1.01030927835,2.681701031,1,FALSE,0.783167220376523,0.657290513104467,0.125876707272056
534,"Youden",-1.4742268041,0.6112542955,1,FALSE,0.72218530823182,0.691891226774948,0.0302940814568721
534,"Distance",-1.4742268041,0.858247423,1,FALSE,0.721816168327796,0.691522086870924,0.0302940814568722
535,"Youden",-0.6967353952,2.6323024055,2,FALSE,0.710594315245478,0.664008859357697,0.0465854558877814
535,"Distance",-1.98969072165,2.6323024055,1,FALSE,0.677002583979328,0.622320659529962,0.0546819244493663
536,"Youden",-1.220790378,0.609106529,1,FALSE,0.696124031007752,0.683450227636274,0.0126738033714777
536,"Distance",-1.63101374575,0.609106529,1,FALSE,0.690783807062877,0.692235757352036,-0.00145195028915968
537,"Youden",-1.4742268041,0.6112542955,1,FALSE,0.787080103359173,0.691891226774948,0.0951888765842254
537,"Distance",-1.4742268041,1.219072165,1,FALSE,0.770837947582134,0.683401008982404,0.0874369385997293
538,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.737369262950658,0.692235757352036,0.0451335055986218
538,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.737369262950658,0.692235757352036,0.0451335055986218
539,"Youden",-0.3316151203,0.6112542955,1,FALSE,0.712046265534638,0.696886920142734,0.0151593453919034
539,"Distance",-1.4742268041,1.0622852235,1,FALSE,0.69255567860219,0.675649070997908,0.0169066076042821
540,"Youden",-0.32946735395,0.6112542955,1,FALSE,0.704318936877076,0.689134982158238,0.0151839547188384
540,"Distance",-1.98969072165,1.219072165,1,FALSE,0.639645625692137,0.647053033099545,-0.00740740740740742
541,"Youden",-1.63101374575,0.130154639,1,FALSE,0.714507198228128,0.661966285222099,0.0525409130060293
541,"Distance",-1.63101374575,2.681701031,1,FALSE,0.703802141011443,0.65901316598991,0.0447889750215331
542,"Youden",-1.05970790375,0.759450172,1,FALSE,0.674615479266642,0.682392026578073,-0.00777654731143096
542,"Distance",-1.05970790375,0.759450172,1,FALSE,0.674615479266642,0.682392026578073,-0.00777654731143096
543,"Youden",-1.6288659794,0.6112542955,1,FALSE,0.761363356712194,0.692235757352036,0.0691275993601574
543,"Distance",-1.6288659794,0.858247423,1,FALSE,0.76099421680817,0.691866617448013,0.0691275993601574
544,"Youden",-0.3316151203,1.219072165,1,FALSE,0.750805955457118,0.688396702350191,0.0624092531069276
544,"Distance",-2.8251718213,1.219072165,1,FALSE,0.739780976990279,0.6255198720315,0.114261104958779
545,"Youden",-0.32946735395,0.5597079035,1,FALSE,0.720511874000246,0.66587916820475,0.0546327057954965
545,"Distance",-1.63101374575,1.47895189,1,FALSE,0.707001353512981,0.675624461670973,0.0313768918420082
546,"Youden",-0.32946735395,0.609106529,1,FALSE,0.774800049218654,0.689134982158238,0.0856650670604159
546,"Distance",-1.63101374575,0.609106529,1,FALSE,0.739830195644149,0.692235757352036,0.0475944382921126
547,"Youden",-1.4742268041,1.0622852235,1,FALSE,0.736655592469546,0.675649070997908,0.0610065214716378
547,"Distance",-1.4742268041,1.0622852235,1,FALSE,0.736655592469546,0.675649070997908,0.0610065214716378
548,"Youden",-1.6825601375,0.6112542955,1,FALSE,0.753955949304786,0.692235757352036,0.06172019195275
548,"Distance",-1.6825601375,0.6112542955,1,FALSE,0.753955949304786,0.692235757352036,0.06172019195275
549,"Youden",-1.0060137457,1.47895189,1,FALSE,0.791337516918912,0.67390180878553,0.117435708133383
549,"Distance",-1.0060137457,2.058848797,1,FALSE,0.783216439030393,0.673532668881506,0.109683770148886
550,"Youden",-0.6387457045,2.058848797,1,FALSE,0.775464501045896,0.680251015134736,0.0952134859111603
550,"Distance",-0.6387457045,2.058848797,1,FALSE,0.775464501045896,0.680251015134736,0.0952134859111603
551,"Youden",-1.63101374575,0.806701031,1,FALSE,0.722529838808909,0.691866617448013,0.0306632213608957
551,"Distance",-1.63101374575,0.806701031,1,FALSE,0.722529838808909,0.691866617448013,0.0306632213608957
552,"Youden",-1.4742268041,0.858247423,1,FALSE,0.707764242647964,0.691522086870924,0.0162421557770395
552,"Distance",-1.4742268041,0.858247423,1,FALSE,0.707764242647964,0.691522086870924,0.0162421557770395
553,"Youden",-0.69029209625,0.6112542955,2,FALSE,0.73567121939215,0.697231450719823,0.0384397686723268
553,"Distance",-1.4742268041,0.6112542955,1,FALSE,0.724990771502399,0.691891226774948,0.0330995447274517
554,"Youden",-1.56872852235,2.058848797,1,FALSE,0.72078257659653,0.667503383782454,0.0532791928140766
554,"Distance",-1.56872852235,2.058848797,1,FALSE,0.72078257659653,0.667503383782454,0.0532791928140766
555,"Youden",-0.69029209625,0.858247423,2,FALSE,0.719724375538329,0.696862310815799,0.0228620647225298
555,"Distance",-1.57731958765,0.858247423,1,FALSE,0.713695090439276,0.684114679463517,0.0295804109757598
556,"Youden",-1.4742268041,2.20919244,1,FALSE,0.791632828842131,0.674910791189861,0.11672203765227
556,"Distance",-1.4742268041,2.20919244,1,FALSE,0.791632828842131,0.674910791189861,0.11672203765227
557,"Youden",-0.69029209625,0.6112542955,2,FALSE,0.736015749969238,0.697231450719823,0.0387842992494155
557,"Distance",-0.69029209625,2.5206185565,2,FALSE,0.703162298511136,0.672129937246216,0.0310323612649195
558,"Youden",-1.4742268041,0.6112542955,1,FALSE,0.69932324350929,0.691891226774948,0.00743201673434224
558,"Distance",-1.4742268041,0.858247423,1,FALSE,0.690833025716747,0.691522086870924,-0.000689061154177439
559,"Youden",-1.57731958765,2.5206185565,1,FALSE,0.777162544604405,0.659382305893934,0.117780238710471
559,"Distance",-1.57731958765,2.5206185565,1,FALSE,0.777162544604405,0.659382305893934,0.117780238710471
560,"Youden",-1.6825601375,-0.17912371135,1,FALSE,0.69265411590993,0.64683154915713,0.0458225667527994
560,"Distance",-1.6825601375,0.858247423,1,FALSE,0.674935400516796,0.691866617448013,-0.0169312169312169
561,"Youden",-0.07817869415,0.6112542955,2,FALSE,0.672917435708133,0.681038513596653,-0.00812107788851979
561,"Distance",-1.220790378,0.806701031,1,FALSE,0.637578442229605,0.683081087732251,-0.0455026455026455
562,"Youden",-1.01030927835,0.6112542955,1,FALSE,0.698289651778024,0.690513104466593,0.00777654731143096
562,"Distance",-1.4742268041,0.806701031,1,FALSE,0.68448381936754,0.691522086870924,-0.00703826750338377
563,"Youden",-1.63101374575,1.47895189,1,FALSE,0.723563430540175,0.675624461670973,0.0479389688692015
563,"Distance",-1.63101374575,1.47895189,1,FALSE,0.723563430540175,0.675624461670973,0.0479389688692015
564,"Youden",-1.63101374575,0.858247423,1,FALSE,0.745465731512243,0.691866617448013,0.0535991140642303
564,"Distance",-1.63101374575,0.858247423,1,FALSE,0.745465731512243,0.691866617448013,0.0535991140642303
565,"Youden",-0.07817869415,2.058848797,2,FALSE,0.743398548049711,0.664058078011566,0.0793404700381445
565,"Distance",-1.63101374575,2.058848797,1,FALSE,0.73030638612034,0.67525532176695,0.0550510643533899
566,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.689110372831303,0.692235757352036,-0.00312538452073341
566,"Distance",-2.3097079038,1.219072165,1,FALSE,0.651654977236373,0.639990156269226,0.0116648209671465
567,"Youden",-0.64518900345,0.6112542955,1,FALSE,0.712784545342685,0.697231450719823,0.015553094622862
567,"Distance",-1.63101374575,2.058848797,1,FALSE,0.706312292358804,0.67525532176695,0.0310569705918543
568,"Youden",-0.69029209625,2.681701031,2,FALSE,0.703875968992248,0.664008859357697,0.0398671096345514
568,"Distance",-1.56872852235,2.681701031,1,FALSE,0.698535745047373,0.651261228005414,0.0472745170419588
569,"Youden",-1.4742268041,-0.12757731955,2,FALSE,0.677150239940938,0.654238956564538,0.0229112833763997
569,"Distance",-1.4742268041,0.858247423,1,FALSE,0.65906238464378,0.691522086870924,-0.0324597022271441
570,"Youden",-1.57731958765,0.6112542955,1,FALSE,0.694327550141504,0.68448381936754,0.00984373077396328
570,"Distance",-1.57731958765,2.058848797,1,FALSE,0.693220130429433,0.667503383782454,0.0257167466469792
571,"Youden",-1.63101374575,2.681701031,1,FALSE,0.704860342069644,0.65901316598991,0.0458471760797341
571,"Distance",-1.63101374575,2.681701031,1,FALSE,0.704860342069644,0.65901316598991,0.0458471760797341
572,"Youden",-0.69029209625,0.6112542955,2,FALSE,0.775144579795743,0.697231450719823,0.0779131290759197
572,"Distance",-1.220790378,0.806701031,1,FALSE,0.738427464008859,0.683081087732251,0.0553463762766089
573,"Youden",-0.69029209625,2.058848797,2,FALSE,0.735941921988434,0.680251015134736,0.0556909068536975
573,"Distance",-0.69029209625,2.058848797,2,FALSE,0.735941921988434,0.680251015134736,0.0556909068536975
574,"Youden",-0.69029209625,-0.07817869415,4,FALSE,0.682490463885813,0.659579180509413,0.0229112833763996
574,"Distance",-1.3711340206,0.609106529,1,FALSE,0.66051433493294,0.683794758213363,-0.0232804232804233
575,"Youden",-0.3316151203,0.858247423,1,FALSE,0.696197858988557,0.69651778023871,-0.000319921250153787
575,"Distance",-1.68685567015,1.219072165,1,FALSE,0.660489725606005,0.668930724744678,-0.00844099913867358
576,"Youden",-0.6967353952,0.609106529,2,FALSE,0.78395471883844,0.697231450719823,0.0867232681186169
576,"Distance",-1.4742268041,0.609106529,1,FALSE,0.771551618063246,0.691891226774948,0.0796603912882983
577,"Youden",-1.63101374575,0.858247423,1,FALSE,0.769755137196998,0.691866617448013,0.0778885197489848
577,"Distance",-1.63101374575,1.3737113405,1,FALSE,0.769385997292974,0.675624461670973,0.0937615356220007
578,"Youden",-0.6967353952,2.058848797,1,FALSE,0.735277470161191,0.680251015134736,0.055026455026455
578,"Distance",-1.63101374575,2.058848797,1,FALSE,0.714777900824412,0.67525532176695,0.0395225790574627
579,"Youden",-0.69029209625,2.681701031,2,FALSE,0.664722529838809,0.664008859357697,0.000713670481112261
579,"Distance",-1.6825601375,2.681701031,1,FALSE,0.644912021656208,0.65901316598991,-0.0141011443337026
580,"Youden",-1.220790378,-0.80627147765,3,FALSE,0.660637381567614,0.630663221360896,0.0299741602067183
580,"Distance",-1.4656357388,0.858247423,1,FALSE,0.619908945490341,0.683770148886428,-0.0638612033960871
581,"Youden",-1.63101374575,1.219072165,1,FALSE,0.73030638612034,0.683745539559493,0.0465608465608466
581,"Distance",-1.63101374575,2.058848797,1,FALSE,0.729937246216316,0.67525532176695,0.0546819244493663
582,"Youden",-1.63101374575,1.47895189,1,FALSE,0.767638735080596,0.675624461670973,0.0920142734096223
582,"Distance",-1.63101374575,1.47895189,1,FALSE,0.767638735080596,0.675624461670973,0.0920142734096223
583,"Youden",-0.3316151203,0.806701031,1,FALSE,0.813559739141134,0.69651778023871,0.117041958902424
583,"Distance",-1.220790378,2.058848797,1,FALSE,0.80681678356097,0.666469792051187,0.140346991509782
584,"Youden",-1.63101374575,-0.22637457045,2,FALSE,0.692284976005906,0.64683154915713,0.0454534268487757
584,"Distance",-1.63101374575,0.1323024055,1,FALSE,0.668290882244371,0.661966285222099,0.00632459702227139
585,"Youden",0.08505154655,1.47895189,1,FALSE,0.656699889258029,0.648923341946598,0.00777654731143107
585,"Distance",-1.63101374575,2.058848797,1,FALSE,0.638242894056848,0.67525532176695,-0.0370124277101022
586,"Youden",-1.01030927835,0.6112542955,1,FALSE,0.72895287313892,0.690513104466593,0.0384397686723268
586,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.707764242647964,0.692235757352036,0.0155284852959271
587,"Youden",-0.69029209625,2.058848797,2,FALSE,0.705278700627538,0.680251015134736,0.0250276854928018
587,"Distance",-0.69029209625,2.058848797,2,FALSE,0.705278700627538,0.680251015134736,0.0250276854928018
588,"Youden",-1.68685567015,0.858247423,1,FALSE,0.762741479020549,0.677051802633198,0.0856896763873508
588,"Distance",-1.68685567015,2.20919244,1,FALSE,0.746499323243509,0.660440506952135,0.0860588162913745
589,"Youden",-1.0060137457,1.47895189,1,FALSE,0.727131782945736,0.67390180878553,0.0532299741602067
589,"Distance",-1.57731958765,1.47895189,1,FALSE,0.720757967269595,0.667872523686477,0.052885443583118
590,"Youden",-1.63101374575,0.609106529,1,FALSE,0.731733727082564,0.692235757352036,0.0394979697305278
590,"Distance",-1.63101374575,0.858247423,1,FALSE,0.731364587178541,0.691866617448013,0.0394979697305279
591,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.746179401993356,0.692235757352036,0.0539436446413191
591,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.746179401993356,0.692235757352036,0.0539436446413191
592,"Youden",-0.74828178695,2.681701031,2,FALSE,0.6791682047496,0.656601451950289,0.022566752799311
592,"Distance",-1.4742268041,2.681701031,1,FALSE,0.658668635412822,0.658668635412822,0
593,"Youden",-0.07817869415,1.47895189,2,FALSE,0.664082687338501,0.66442721791559,-0.00034453057708872
593,"Distance",-1.63101374575,1.47895189,1,FALSE,0.636520241171404,0.675624461670973,-0.0391042204995693
594,"Youden",-0.3316151203,0.858247423,1,FALSE,0.687683031869078,0.69651778023871,-0.00883474836963216
594,"Distance",-1.63101374575,0.858247423,1,FALSE,0.660809646856159,0.691866617448013,-0.0310569705918543
595,"Youden",-1.4742268041,1.0622852235,1,FALSE,0.729568106312292,0.675649070997908,0.0539190353143842
595,"Distance",-1.4742268041,1.0622852235,1,FALSE,0.729568106312292,0.675649070997908,0.0539190353143842
596,"Youden",-0.69029209625,2.058848797,2,FALSE,0.696837701488864,0.680251015134736,0.0165866863541282
596,"Distance",-1.3711340206,2.5206185565,1,FALSE,0.675279931093885,0.658693244739756,0.0165866863541283
597,"Youden",-1.3711340206,0.6112542955,1,FALSE,0.705278700627538,0.683794758213363,0.021483942414175
597,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.691842008121078,0.692235757352036,-0.000393749230958584
598,"Youden",-0.6967353952,0.7573024055,2,FALSE,0.713055247938969,0.689110372831303,0.0239448751076657
598,"Distance",-1.4742268041,0.7573024055,1,FALSE,0.699963086009598,0.683770148886428,0.0161929371231696
599,"Youden",-1.4742268041,0.858247423,1,FALSE,0.746523932570444,0.691522086870924,0.05500184569952
599,"Distance",-2.36125429555,0.858247423,1,FALSE,0.740150116894303,0.648111234157746,0.0920388827365571
600,"Youden",-1.6825601375,0.858247423,1,FALSE,0.698954103605266,0.691866617448013,0.00708748615725363
600,"Distance",-1.6825601375,0.858247423,1,FALSE,0.698954103605266,0.691866617448013,0.00708748615725363
601,"Youden",-0.3316151203,2.5206185565,1,FALSE,0.765546942291128,0.671785406669128,0.0937615356220007
601,"Distance",-1.3711340206,2.5206185565,1,FALSE,0.737639965546942,0.658693244739756,0.0789467208071859
602,"Youden",-1.4742268041,0.858247423,1,FALSE,0.691546696197859,0.691522086870924,2.46093269349323e-05
602,"Distance",-1.4742268041,0.858247423,1,FALSE,0.691546696197859,0.691522086870924,2.46093269349323e-05
603,"Youden",-1.63101374575,2.058848797,1,FALSE,0.729912636889381,0.67525532176695,0.0546573151224314
603,"Distance",-1.63101374575,2.058848797,1,FALSE,0.729912636889381,0.67525532176695,0.0546573151224314
604,"Youden",-1.63101374575,1.47895189,1,FALSE,0.714753291497478,0.675624461670973,0.0391288298265043
604,"Distance",-1.63101374575,1.47895189,1,FALSE,0.714753291497478,0.675624461670973,0.0391288298265043
605,"Youden",-0.3316151203,0.858247423,1,FALSE,0.657019810508183,0.69651778023871,-0.0394979697305279
605,"Distance",-1.220790378,2.5206185565,1,FALSE,0.650227636274148,0.658348714162668,-0.00812107788851968
606,"Youden",-0.69029209625,0.858247423,2,FALSE,0.720807185923465,0.696862310815799,0.0239448751076657
606,"Distance",-0.69029209625,0.858247423,2,FALSE,0.720807185923465,0.696862310815799,0.0239448751076657
607,"Youden",-1.4656357388,1.219072165,1,FALSE,0.722529838808909,0.675649070997908,0.0468807678110004
607,"Distance",-1.4656357388,2.058848797,1,FALSE,0.722160698904885,0.667158853205365,0.0550018456995202
608,"Youden",-1.0060137457,1.219072165,1,FALSE,0.712735326688815,0.682022886674049,0.0307124400147656
608,"Distance",-1.63101374575,1.219072165,1,FALSE,0.706706041589762,0.683745539559493,0.0229605020302694
609,"Youden",-1.6825601375,2.5206185565,1,FALSE,0.84557647348345,0.66713424387843,0.17844222960502
609,"Distance",-1.6825601375,2.5206185565,1,FALSE,0.84557647348345,0.66713424387843,0.17844222960502
610,"Youden",-0.01804123695,0.6112542955,1,FALSE,0.69656699889258,0.673286575612157,0.0232804232804232
610,"Distance",-1.4742268041,2.681701031,1,FALSE,0.651630367909438,0.658668635412822,-0.00703826750338388
611,"Youden",-1.63101374575,2.5206185565,1,FALSE,0.690783807062877,0.66713424387843,0.0236495631844469
611,"Distance",-1.63101374575,2.5206185565,1,FALSE,0.690783807062877,0.66713424387843,0.0236495631844469
612,"Youden",-0.6967353952,0.6112542955,2,FALSE,0.681383044173742,0.697231450719823,-0.015848406546081
612,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.676387350805955,0.692235757352036,-0.015848406546081
613,"Youden",-1.01030927835,0.858247423,1,FALSE,0.713768918420081,0.690143964562569,0.0236249538575121
613,"Distance",-1.63101374575,0.858247423,1,FALSE,0.699987695336532,0.691866617448013,0.00812107788851968
614,"Youden",-1.63101374575,0.609106529,1,FALSE,0.723292727943891,0.692235757352036,0.0310569705918543
614,"Distance",-1.63101374575,2.058848797,1,FALSE,0.698191214470284,0.67525532176695,0.0229358927033345
615,"Youden",-0.3316151203,0.858247423,1,FALSE,0.650006152331734,0.69651778023871,-0.0465116279069767
615,"Distance",-2.8251718213,0.858247423,1,FALSE,0.624855420204257,0.63364094992002,-0.0087855297157623
616,"Youden",-0.3316151203,2.7246563575,1,FALSE,0.75848406546081,0.663664328780608,0.0948197366802017
616,"Distance",-0.3316151203,2.7246563575,1,FALSE,0.75848406546081,0.663664328780608,0.0948197366802017
617,"Youden",-1.63101374575,1.219072165,1,FALSE,0.730330995447275,0.683745539559493,0.0465854558877815
617,"Distance",-1.63101374575,2.681701031,1,FALSE,0.713350559862188,0.65901316598991,0.0543373938722775
618,"Youden",-0.69029209625,0.858247423,2,FALSE,0.695779500430663,0.696862310815799,-0.00108281038513591
618,"Distance",-1.63101374575,0.858247423,1,FALSE,0.682687338501292,0.691866617448013,-0.00917927894672077
619,"Youden",-1.05970790375,0.4909793815,2,FALSE,0.697575981296912,0.659505352528608,0.0380706287683032
619,"Distance",-1.4742268041,0.4909793815,2,FALSE,0.684828349944629,0.660883474836963,0.0239448751076659
620,"Youden",-1.63101374575,0.858247423,1,FALSE,0.699938476682663,0.691866617448013,0.00807185923464993
620,"Distance",-1.63101374575,0.858247423,1,FALSE,0.699938476682663,0.691866617448013,0.00807185923464993
621,"Youden",-0.32946735395,-0.12757731955,2,FALSE,0.674763135228251,0.651482711947828,0.0232804232804232
621,"Distance",-1.4742268041,0.858247423,1,FALSE,0.598055863172142,0.691522086870924,-0.0934662236987819
622,"Youden",-1.4742268041,0.806701031,1,FALSE,0.745834871416267,0.691522086870924,0.0543127845453426
622,"Distance",-1.63101374575,0.806701031,1,FALSE,0.738771994585948,0.691866617448013,0.0469053771379353
623,"Youden",-0.69029209625,1.219072165,2,FALSE,0.71020056601452,0.68874123292728,0.02145933308724
623,"Distance",-0.69029209625,1.219072165,2,FALSE,0.71020056601452,0.68874123292728,0.02145933308724
624,"Youden",-0.74828178695,1.219072165,2,FALSE,0.812796850006152,0.681333825519872,0.13146302448628
624,"Distance",-1.4742268041,1.219072165,1,FALSE,0.799015626922604,0.683401008982404,0.115614617940199
625,"Youden",-1.01030927835,2.058848797,1,FALSE,0.734145441122185,0.673532668881506,0.0606127722406792
625,"Distance",-1.01030927835,2.058848797,1,FALSE,0.734145441122185,0.673532668881506,0.0606127722406792
626,"Youden",-1.63101374575,-0.74828178695,3,FALSE,0.707838070628768,0.639448751076658,0.0683893195521104
626,"Distance",-1.63101374575,0.858247423,1,FALSE,0.681629137443091,0.691866617448013,-0.0102374800049219
627,"Youden",-1.0060137457,1.691580756,1,FALSE,0.681678356096961,0.658028792912514,0.0236495631844469
627,"Distance",-1.42268041235,2.5206185565,1,FALSE,0.659406915220869,0.651285837332349,0.00812107788851979
628,"Youden",-1.01030927835,0.606958763,1,FALSE,0.719748984865264,0.690513104466593,0.0292358803986711
