"replicate","VUS"
1179,0.691472868217054
1180,0.60739510274394
1181,0.600885935769657
1182,0.769435215946844
1183,0.719822812846069
1184,0.640753045404208
1185,0.670062753783684
1186,0.724412452319429
1187,0.624720068906115
1188,0.688568967638735
1189,0.730183339485665
1190,0.67046880767811
1191,0.766186784791436
1192,0.622296050203027
1193,0.658988556662975
1194,0.622443706164636
1195,0.694241417497231
1196,0.667441860465116
1197,0.722382182847299
1198,0.633197982035191
1199,0.655494032238218
1200,0.701488864279562
1201,0.752307124400148
1202,0.733887043189369
1203,0.755912390796112
1204,0.601956441491325
1205,0.589565645379599
1206,0.669705918543128
1207,0.654546573151224
1208,0.690439276485788
1209,0.680558631721422
1210,0.696419342930971
1211,0.684865263935031
1212,0.679881875230712
1213,0.615393133997785
1214,0.512058570198105
1215,0.567294204503507
1216,0.619170665682294
1217,0.684385382059801
1218,0.699532422788237
1219,0.541934293097084
1220,0.592543373938723
1221,0.573618801525778
1222,0.704035929617325
1223,0.566728189984004
1224,0.530687830687831
1225,0.648135843484681
1226,0.649661621754645
1227,0.666199089454903
1228,0.708564045773348
1229,0.607149009474591
1230,0.563209056232312
1231,0.662581518395472
1232,0.592014273409622
1233,0.688888888888889
1234,0.549870801033592
1235,0.601513473606497
1236,0.624031007751938
1237,0.575821336286453
1238,0.719355235634305
1239,0.670431893687708
1240,0.634256183093392
1241,0.591620524178664
1242,0.706336901685739
1243,0.718050941306755
1244,0.612476928755999
1245,0.663233665559247
1246,0.63030638612034
1247,0.672154546573151
1248,0.661990894549034
1249,0.665854558877815
1250,0.639264181124646
1251,0.607678110003691
1252,0.576547311431032
1253,0.688175218407777
1254,0.670604158976252
1255,0.669656699889258
1256,0.70879783437923
1257,0.63818137073951
1258,0.617103482219761
1259,0.750510643533899
1260,0.677260981912145
1261,0.67037037037037
1262,0.702670111972438
1263,0.720044296788483
1264,0.682908822443706
1265,0.60817029654239
1266,0.657204380460194
1267,0.748492678725237
1268,0.495508797834379
1269,0.656416881998277
1270,0.703703703703704
1271,0.616758951642673
1272,0.622935892703335
1273,0.658607112095484
1274,0.602990033222591
1275,0.632631967515688
1276,0.69390919158361
1277,0.51749723145072
1278,0.717903285345146
1279,0.59859726836471
1280,0.765965300849022
1281,0.637320044296788
1282,0.643927648578811
1283,0.715245478036176
1284,0.624387842992494
1285,0.555986218776916
1286,0.62339116525163
1287,0.618690783807063
1288,0.650350682908822
